"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"21 000 грн","ЖК вул. Єлизавети Чавдар, 1","Осокорки","Дарницький","2 кімнати","80 / - / 15 м²","поверх 2 з 24","спец. проект","монолітно-каркасний","2011"
"22 902 грн","Старий Київ","Шевченківський","Київ","1 кімната","40 / - / 9 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1870"
"16 500 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","45 / - / 10 м²","поверх 9 з 25","спец. проект","монолітно-каркасний","2019"
"11 500 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","1 кімната","36 / - / 12 м²","поверх 10 з 16","БПС","утеплена панель","1972"
"32 444 грн","ЖК Podil Plaza & Residence","Шевченківський","Київ","2 кімнати","50 / - / 15 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2021"
"114 507 грн","ЖК Delmar","Чорна Гора","Київ","2 кімнати","170 / - / 90 м²","поверх 26 з 28","2019","",""
"22 000 грн","ЖК Bristol Comfort House","Деміївка","Голосіївський","2 кімнати","52 / - / 16 м²","поверх 12 з 23","спец. проект","монолітно-каркасний","2019"
"114 507 грн","ЖК Ambassador House","Історичний центр","Шевченківський","2 кімнати","140 / - / 1 м²","поверх 11 з 12","спец. проект","монолітно-каркасний","2007"
"25 000 грн","ЖК Воздухофлотський квартал","Лук'янівка","Шевченківський","2 кімнати","70 / - / 20 м²","поверх 5 з 25","монолітно-каркасний","",""
"32 444 грн","ЖК Славутич","Позняки","Дарницький","2 кімнати","50 / 25 / 10 м²","поверх 26 з 26","спец. проект","монолітно-каркасний","2018"
"32 444 грн","Липки","Печерський","Київ","2 кімнати","55 / 30 / 15 м²","поверх 3 з 6","дореволюційний","цегляний будинок","1911"
"41 986 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","55 / 40 / 6 м²","поверх 15 з 23","спец. проект","монолітно-каркасний","2013"
"30 536 грн","ЖК Зелений острів","Сирець","Шевченківський","2 кімнати","78 / 50 / 14 м²","поверх 6 з 21","спец. проект","монолітно-каркасний","2013"
"53 437 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","90 / 70 / 10 м²","поверх 6 з 23","спец. проект","монолітно-каркасний","2013"
"21 000 грн","ЖК Місце мрії","Шулявка","Солом'янський","2 кімнати","79 / 60 / 18 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2009"
"38 169 грн","Печерський","Київ","","2 кімнати","65 / 25 / 20 м²","поверх 8 з 11","цегляний будинок","",""
"64 887 грн","ЖК Skyline","Нижній Печерськ","Печерський","2 кімнати","67 / 20 / 17 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","2015"
"16 000 грн","Оболонь","Оболонський","Київ","2 кімнати","60 / 35 / 8 м²","поверх 3 з 9","серія 96","утеплена панель","1978"
"47 711 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","60 / 22 / 15 м²","поверх 25 з 27","","",""
"19 000 грн","Історичний центр","Шевченківський","Київ","2 кімнати","50 / 23 / 7 м²","поверх 1 з 4","дореволюційний","цегляний будинок","1899"
"18 500 грн","Нова забудова","Печерський","Київ","2 кімнати","60 / 38 / 10 м²","поверх 3 з 9","совмін","цегляний будинок","1970"
"13 000 грн","Деміївка","Голосіївський","Київ","1 кімната","34.2 / 16.2 / 7 м²","поверх 4 з 16","БПС","утеплена панель","1980"
"17 000 грн","ЖК Оболонь Тауер","Оболонь","Оболонський","1 кімната","50 / 21 / 12 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2014"
"7 500 грн","Соцмісто","Дніпровський","Київ","1 кімната","38 / 18 / 8 м²","поверх 1 з 9","чеський проект","панельні","1970"
"20 000 грн","Печерськ","Печерський","Київ","2 кімнати","64 / 42 / 8 м²","поверх 4 з 5","","",""
"14 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","1 кімната","45 / 17.2 / 12 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2009"
"57 254 грн","ЖК Tetris Hall","Нова забудова","Печерський","1 кімната","55 / 19 / 21 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2019"
"10 900 грн","Оболонь","Оболонський","Київ","2 кімнати","56 / 30 / 10 м²","поверх 1 з 9","серія 96","утеплена панель","1979"
"45 803 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","78 / 30 / 24 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2010"
"34 352 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","86 / 76 / 10 м²","поверх 13 з 30","спец. проект","монолітно-каркасний","2012"
"68 704 грн","ЖК Львівський квартал","Шевченківський","Київ","2 кімнати","80 / 15 / 23.5 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","2018"
"10 900 грн","Солом'янський","Київ","","2 кімнати","60 / 35 / 15 м²","поверх 7 з 9","1972","",""
